,0
1931,1.861
1932,1.861
1933,1.861
1934,1.861
1935,1.856
1936,1.856
1937,1.856
1938,1.851
1939,1.856
1940,1.856
1941,1.851
1942,1.851
1943,1.856
1944,1.856
1945,1.856
1946,1.851
1947,1.851
1948,1.847
1949,1.847
1950,1.837
1951,1.837
1952,1.837
1953,1.837
1954,1.837
1955,1.837
1956,1.842
1957,1.842
1958,1.842
1959,1.842
1960,1.842
1961,1.837
1962,1.837
1963,1.837
1964,1.832
1965,1.832
1966,1.832
1967,1.827
1968,1.832
1969,1.832
1970,1.832
1971,1.832
1972,1.837
1973,1.842
1974,1.842
1975,1.842
1976,1.837
1977,1.837
1978,1.842
1979,1.837
1980,1.837
1981,1.837
1982,1.837
1983,1.837
1984,1.842
1985,1.847
1986,1.847
1987,1.847
1988,1.851
1989,1.856
1990,1.856
1991,1.861
1992,1.861
1993,1.866
1994,1.856
1995,1.851
1996,1.861
1997,1.861
1998,1.866
1999,1.866
2000,1.861
2001,1.861
2002,1.856
2003,1.861
2004,1.861
2005,1.861
2006,1.871
2007,1.871
2008,1.876
2009,1.871
2010,1.871
2011,1.866
2012,1.866
2013,1.866
2014,1.871
2015,1.871
2016,1.871
2017,1.861
2018,1.861
2019,1.866
2020,1.866
2021,1.861
2022,1.866
2023,1.866
2024,1.871
2025,1.871
2026,1.871
2027,1.871
2028,1.871
2029,1.871
2030,1.866
2031,1.866
2032,1.866
2033,1.866
2034,1.866
2035,1.866
2036,1.866
2037,1.866
2038,1.871
2039,1.871
2040,1.871
2041,1.871
2042,1.866
2043,1.871
2044,1.871
2045,1.871
2046,1.876
2047,1.876
2048,1.881
2049,1.881
2050,1.881
2051,1.876
2052,1.876
2053,1.871
2054,1.876
2055,1.876
2056,1.871
2057,1.871
2058,1.876
2059,1.876
2060,1.876
2061,1.876
2062,1.876
2063,1.876
2064,1.876
2065,1.876
2066,1.876
2067,1.876
2068,1.876
2069,1.876
2070,1.881
2071,1.881
2072,1.876
2073,1.876
2074,1.876
2075,1.876
2076,1.881
2077,1.881
2078,1.881
2079,1.881
2080,1.881
2081,1.881
2082,1.881
2083,1.881
2084,1.881
2085,1.881
2086,1.881
2087,1.881
2088,1.881
2089,1.881
2090,1.886
2091,1.881
2092,1.881
2093,1.881
2094,1.881
2095,1.881
2096,1.881
2097,1.881
2098,1.881
2099,1.881
2100,1.881
2101,1.881
2102,1.881
2103,1.881
2104,1.881
2105,1.881
2106,1.881
2107,1.881
2108,1.881
2109,1.881
2110,1.881
2111,1.881
2112,1.886
2113,1.886
2114,1.886
2115,1.886
2116,1.886
2117,1.892
2118,1.897
2119,1.897
2120,1.897
2121,1.902
2122,1.902
2123,1.902
2124,1.902
2125,1.902
2126,1.902
2127,1.902
2128,1.902
2129,1.902
2130,1.907
2131,1.912
2132,1.912
2133,1.918
2134,1.918
2135,1.918
2136,1.918
2137,1.912
2138,1.912
2139,1.918
